approx,exact,n,residual,abs_error,sqr_error
0.0006496992290655496,0.001039071915548431,8708,0.0003893726864828814,0.0003893726864828814,1.5161108897889625e-07
0.00030697745386637363,0.0007276942574379729,8709,0.0004207168035715993,0.0004207168035715993,1.7700262880750368e-07
3.3952312164743344e-05,0.00012049915785704345,8710,8.65468456923001e-05,8.65468456923001e-05,7.490356499286806e-09
0.0005463159119803311,0.0012917102097484141,8711,0.000745394297768083,0.000745394297768083,5.556126591451736e-07
0.0002263797519789808,0.0002996740440708607,8712,7.329429209187993e-05,7.329429209187993e-05,5.372053253249814e-09
0.00017011926338286374,0.0003187640144940416,8713,0.0001486447511111779,0.0001486447511111779,2.2095262032904022e-08
0.0005265553476842024,0.0011892701971175132,8714,0.0006627148494333107,0.0006627148494333107,4.3919097165941566e-07
0.0,8.03245760979281e-17,8715,8.03245760979281e-17,8.03245760979281e-17,6.452037525311842e-33
8.78989946681668e-05,0.00013817468188308528,8716,5.027568721491848e-05,5.027568721491848e-05,2.5276447249323172e-09
0.00067010000664195,0.000999176307713243,8717,0.000329076301071293,0.000329076301071293,1.0829121192676426e-07
1.9909537858244734e-05,8.217041086080657e-17,8718,-1.9909537858162565e-05,1.9909537858162565e-05,3.963896977256084e-10
0.000486474807643921,0.001118729558287495,8719,0.0006322547506435739,0.0006322547506435739,3.9974606971136786e-07
9.679739370964434e-05,0.00012068074173691343,8720,2.3883348027269087e-05,2.3883348027269087e-05,5.704143129916582e-10
9.315506013296404e-05,0.00013191202289992895,8721,3.875696276696491e-05,3.875696276696491e-05,1.5021021629199045e-09
0.0,3.50400965819763e-17,8722,3.50400965819763e-17,3.50400965819763e-17,1.227808368474227e-33
0.0,3.513238832012022e-17,8723,3.513238832012022e-17,3.513238832012022e-17,1.2342847090757197e-33
0.0,9.136882076248428e-17,8724,9.136882076248428e-17,9.136882076248428e-17,8.348261407526978e-33
0.002323726922564284,0.001977104656438607,8725,-0.00034662226612567704,0.00034662226612567704,1.2014699537409968e-07
0.0,9.133805684976964e-17,8726,9.133805684976964e-17,9.133805684976964e-17,8.342640629091751e-33
0.0,9.121500119891108e-17,8727,9.121500119891108e-17,9.121500119891108e-17,8.32017644371735e-33
0.0001329928302064723,0.000154377076433162,8728,2.1384246226689697e-05,2.1384246226689697e-05,4.572859866836925e-10
3.227494979910661e-05,5.300622160732674e-17,8729,-3.2274949799053605e-05,3.2274949799053605e-05,1.0416723845314303e-09
3.227497712365683e-05,8.260110563881155e-17,8730,-3.227497712357423e-05,3.227497712357423e-05,1.0416741483272399e-09
3.906574775998691e-05,8.890770774531299e-17,8731,-3.906574775989801e-05,3.906574775989801e-05,1.526132648039976e-09
0.0005493299041823038,0.0003073653271177651,8732,-0.00024196457706453868,0.00024196457706453868,5.854685655402108e-08
0.00013198941197825506,0.0002750312466985917,8733,0.00014304183472033664,0.00014304183472033664,2.0460966480160104e-08
0.00018327839010024658,0.0003055993526475663,8734,0.00012232096254731972,0.00012232096254731972,1.496241787850279e-08
0.00018012186755846088,0.0004242414434423001,8735,0.0002441195758838392,0.0002441195758838392,5.959436732970553e-08
0.0006906667761823519,0.001215318510369426,8736,0.000524651734187074,0.000524651734187074,2.752594421855041e-07
4.416537786227088e-05,0.00013956744836481996,8737,9.540207050254908e-05,9.540207050254908e-05,9.101555056173344e-09
0.0,5.26062907420364e-18,8738,5.26062907420364e-18,5.26062907420364e-18,2.767421825635665e-35
0.0001472020938266017,0.0003485034176930883,8739,0.00020130132386648658,0.00020130132386648658,4.052222299040012e-08
5.843607777493797e-05,0.000115225225234299,8740,5.678914745936102e-05,5.678914745936102e-05,3.22500726916105e-09
3.511395152314653e-05,1.1539543659261905e-16,8741,-3.511395152303114e-05,3.511395152303114e-05,1.2329895915617808e-09
6.865091252893054e-05,0.00012670322215058806,8742,5.8052309621657515e-05,5.8052309621657515e-05,3.3700706524087896e-09
0.00012447101106005464,0.00022546060445450335,8743,0.00010098959339444871,0.00010098959339444871,1.0198897973976079e-08
0.0009242774069172518,0.0014256324063451884,8744,0.0005013549994279366,0.0005013549994279366,2.5135683545138635e-07
0.00012516953232369032,0.00013856625596751394,8745,1.339672364382362e-05,1.339672364382362e-05,1.7947220438898283e-10
0.0005105871050965053,0.000990994902662701,8746,0.00048040779756619557,0.00048040779756619557,2.3079165196240275e-07
9.06027138338774e-05,0.0002391804084785597,8747,0.00014857769464468232,0.00014857769464468232,2.207533134592846e-08
0.0001371457981104058,0.0002083087409109833,8748,7.116294280057748e-05,7.116294280057748e-05,5.064164428038263e-09
0.0,4.7068786453400996e-18,8749,4.7068786453400996e-18,4.7068786453400996e-18,2.2154706581958651e-35
0.0,0.00018390804597720687,8750,0.00018390804597720687,0.00018390804597720687,3.3822169375154434e-08
0.00012662156528626319,0.0003538029825936271,8751,0.0002271814173073639,0.0002271814173073639,5.161139636978262e-08
0.0,4.799170383484023e-18,8752,4.799170383484023e-18,4.799170383484023e-18,2.3032036369710184e-35
2.853050072047407e-05,7.740200439003719e-17,8753,-2.8530500720396667e-05,2.8530500720396667e-05,8.139894713565547e-10
0.00010991066985891397,0.00025683627993463426,8754,0.0001469256100757203,0.0001469256100757203,2.1587134896122606e-08
0.00010912014123004541,0.0002573225919642624,8755,0.00014820245073421701,0.00014820245073421701,2.196396640362802e-08
9.074602395327517e-05,0.0001285822619889552,8756,3.783623803568004e-05,3.783623803568004e-05,1.431580908692641e-09
5.8262781346475976e-05,0.0001368926714706394,8757,7.862989012416343e-05,7.862989012416343e-05,6.182659620938014e-09
0.0,7.601762831787834e-17,8758,7.601762831787834e-17,7.601762831787834e-17,5.778679815075099e-33
1.1715137192056681e-05,6.88188727426523e-17,8759,-1.1715137191987863e-05,1.1715137191987863e-05,1.3724443942709728e-10
1.2231547081848617e-05,4.46076734362297e-18,8760,-1.2231547081844157e-05,1.2231547081844157e-05,1.496107440153703e-10
1.2231547081848617e-05,7.884790828762532e-17,8761,-1.2231547081769769e-05,1.2231547081769769e-05,1.4961074401355054e-10
0.0002653036623897826,0.0003821539681963092,8762,0.00011685030580652658,0.00011685030580652658,1.365399396707878e-08
2.839789371001796e-05,3.8793293933162516e-17,8763,-2.8397893709979166e-05,2.8397893709979166e-05,8.064403671632743e-10
0.0,7.623297570688083e-17,8764,7.623297570688083e-17,7.623297570688083e-17,5.811466585125883e-33
0.0007115135704316853,0.0010817508632248534,8765,0.0003702372927931681,0.0003702372927931681,1.370756529748141e-07
0.0001604755383399966,0.00029284546296459257,8766,0.00013236992462459598,0.00013236992462459598,1.7521796945121223e-08
